Tracking_ID,Warehouse_Zone,Mode_of_Shipment,Customer_Inquiries,Customer_Score,Product_Cost_SAR,Previous_Orders,Product_Priority,Gender,Discount_offered,Product_Weight_g,is_delayed
0F47CAA1AFDC,Central_Port,Standard_Sea,3,3,622.5,2,low,F,45,1791,1
020EDC693B97,North_Hub,Standard_Sea,4,3,776.25,2,medium,M,5,4286,0
1EF4D1F7F71C,Central_Port,Premium_Air,2,4,967.5,3,medium,M,7,5736,0
27A545B08261,Central_Port,Standard_Sea,4,3,971.25,5,medium,M,2,1574,0
71A96B64AA49,Central_Port,Ground_Freight,5,4,885.0,4,medium,M,6,4457,0
19B8DB713236,North_Hub,Premium_Air,3,4,637.5,2,low,F,2,5664,0
8301D2C253BB,North_Hub,Premium_Air,5,3,858.75,5,low,F,1,1196,0
C94B98F60924,East_Hub,Standard_Sea,4,5,866.25,3,low,M,4,5089,1
6C720CB9FBE0,Central_Port,Standard_Sea,7,1,993.75,4,medium,F,3,1357,1
C5920D177D51,West_Hub,Standard_Sea,5,2,873.75,7,medium,F,8,5519,1
E144D6E018CC,Central_Port,Ground_Freight,6,1,1147.5,4,low,M,1,1210,0
8141B3B75468,West_Hub,Standard_Sea,4,3,851.25,3,medium,M,10,5782,1
5D1A8659ABE2,Central_Port,Standard_Sea,5,5,866.25,7,high,M,6,5755,0
CDFE5C4DD2E7,Central_Port,Ground_Freight,4,4,817.5,6,medium,M,8,5101,1
FBDF4BA3E18F,North_Hub,Premium_Air,6,1,1027.5,5,low,F,8,4292,1
11ABA8D22552,North_Hub,Standard_Sea,6,2,1008.75,4,medium,F,3,1665,0
476B7E335E84,North_Hub,Premium_Air,4,3,997.5,5,high,F,5,1590,0
C0438E3C5C6D,Central_Port,Standard_Sea,4,2,596.25,3,low,M,5,4985,1
3D873A035196,East_Hub,Standard_Sea,3,3,600.0,3,low,M,1,4769,0
6495DA527BB6,North_Hub,Premium_Air,6,2,843.75,6,low,M,44,2057,1
CEF5838D118D,South_Hub,Premium_Air,5,2,1042.5,2,low,F,17,2493,1
FE94789A48DA,East_Hub,Standard_Sea,3,2,806.25,4,high,M,2,4673,1
6F55C275672E,East_Hub,Ground_Freight,3,1,633.75,2,medium,F,1,4783,1
A5793C19CA50,Central_Port,Standard_Sea,7,2,1035.0,4,low,M,9,1022,1
96A1A93E1903,Central_Port,Standard_Sea,3,2,705.0,3,low,F,33,3335,1
22860BE73C24,Central_Port,Premium_Air,4,4,581.25,3,medium,M,6,5033,1
CED2D16D1A52,North_Hub,Standard_Sea,5,1,873.75,5,medium,F,6,1631,1
8CA70BF2A88C,North_Hub,Standard_Sea,3,1,903.75,3,low,F,10,4120,0
85119ADC6712,East_Hub,Ground_Freight,4,4,982.5,2,medium,M,1,4357,0
FB6A65A234FB,Central_Port,Standard_Sea,2,2,723.75,3,medium,M,64,2867,1
84FB124302F4,East_Hub,Standard_Sea,4,1,663.75,3,medium,F,5,4382,0
67B75961400E,East_Hub,Standard_Sea,6,3,506.25,5,low,F,20,1266,1
920A6421F4B7,South_Hub,Standard_Sea,6,3,1020.0,3,low,F,39,2518,1
BCBBC9EADA52,Central_Port,Standard_Sea,2,4,701.25,6,medium,F,9,4388,0
F6CA70BD1CC2,North_Hub,Ground_Freight,3,1,765.0,3,high,F,9,5093,0
DC7B81FD2FFF,East_Hub,Ground_Freight,5,2,877.5,6,low,F,58,2448,1
31CFF3B077A6,South_Hub,Standard_Sea,4,5,532.5,2,medium,M,10,5428,1
C864021C8F2B,East_Hub,Standard_Sea,4,3,997.5,3,medium,M,8,4493,0
3D083604FC11,Central_Port,Standard_Sea,3,3,558.75,2,medium,F,2,5311,0
820ACD0D5A58,Central_Port,Standard_Sea,3,2,746.25,4,medium,F,1,5660,0
255845886A76,South_Hub,Standard_Sea,3,3,993.75,3,medium,F,8,5070,0
9269C5A7DC53,South_Hub,Standard_Sea,4,1,1031.25,3,medium,F,7,5382,1
30E26CEF13A6,West_Hub,Standard_Sea,3,3,926.25,2,medium,M,55,3461,1
CFE72EB6DD9C,Central_Port,Premium_Air,7,1,1076.25,4,medium,M,9,1150,1
C6437E0BA056,Central_Port,Standard_Sea,5,4,986.25,3,medium,M,61,2606,1
FFB8A68D5B41,North_Hub,Standard_Sea,4,2,918.75,3,low,F,5,5226,0
0CFC62B7B1A3,Central_Port,Standard_Sea,4,3,532.5,3,medium,F,6,5930,0
B6E039438D20,South_Hub,Standard_Sea,5,5,603.75,3,high,F,7,5338,1
F378B36241AD,Central_Port,Standard_Sea,3,2,727.5,3,low,F,3,5779,1
737C6B9773FA,South_Hub,Premium_Air,3,1,791.25,2,low,F,45,3332,1
DF54FC7A1547,East_Hub,Standard_Sea,4,4,772.5,4,medium,F,9,1074,1
AD8FA913D25B,South_Hub,Ground_Freight,5,4,705.0,7,medium,F,48,2466,1
21D051D47CAF,West_Hub,Standard_Sea,3,4,885.0,3,medium,M,1,5851,0
B9B7A8E8F28B,West_Hub,Standard_Sea,2,5,581.25,5,low,F,6,1639,0
9537F32EC759,Central_Port,Standard_Sea,4,5,810.0,3,high,M,26,2053,1
3BD5092B9EA5,Central_Port,Ground_Freight,4,5,967.5,2,medium,F,2,4303,1
EA5B27556FBB,Central_Port,Ground_Freight,7,2,761.25,5,medium,F,61,1856,1
BBC3C7B6AD3F,South_Hub,Standard_Sea,3,5,885.0,2,low,M,10,5755,1
C851C78A5599,Central_Port,Ground_Freight,4,2,930.0,2,low,F,10,5783,0
45D1BF544943,South_Hub,Standard_Sea,3,5,1027.5,3,low,F,3,5156,0
47570BA712DA,East_Hub,Premium_Air,2,4,540.0,4,low,F,8,5760,1
16D4B38FD1D9,North_Hub,Standard_Sea,4,4,577.5,3,low,F,7,4106,1
425584AF1497,East_Hub,Standard_Sea,7,4,1087.5,4,low,F,10,1886,1
E32BA81178F0,Central_Port,Standard_Sea,3,3,870.0,5,medium,M,10,5580,0
DF501E7AD9BC,East_Hub,Standard_Sea,5,1,600.0,3,medium,M,3,5839,0
59A46B111FE4,South_Hub,Ground_Freight,4,5,915.0,4,medium,F,2,5365,1
B1E92FE0FA7E,Central_Port,Ground_Freight,4,1,990.0,2,low,M,8,2436,1
B1AC3A14ADBF,South_Hub,Ground_Freight,3,1,656.25,2,low,M,42,1668,1
C9A627FBAEE4,West_Hub,Standard_Sea,3,5,922.5,3,medium,F,2,5653,1
980DA124D80C,West_Hub,Standard_Sea,6,2,648.75,3,medium,F,4,5970,0
8B2E933923A7,East_Hub,Standard_Sea,5,4,787.5,3,medium,F,6,5102,0
431543F6EF67,North_Hub,Ground_Freight,5,1,975.0,5,low,F,3,1705,0
658A39F88A25,South_Hub,Standard_Sea,4,2,986.25,3,low,F,7,5395,1
26479677D116,West_Hub,Ground_Freight,6,3,915.0,4,low,F,1,1317,1
C30C6B3AA67E,Central_Port,Premium_Air,5,2,585.0,2,medium,M,19,1311,1
093434A3EE9E,West_Hub,Standard_Sea,2,1,476.25,3,low,F,15,1522,1
CF115DCD0D1B,West_Hub,Standard_Sea,7,2,915.0,4,medium,F,8,1477,1
E830A0D7D5F3,North_Hub,Standard_Sea,4,2,510.0,2,medium,M,19,1387,1
A4AC7E68F7A1,East_Hub,Standard_Sea,2,1,1068.75,3,high,F,7,4999,0
4AFF907EF4A6,West_Hub,Premium_Air,3,3,686.25,3,low,M,4,5322,0
4693077DC29C,South_Hub,Standard_Sea,2,4,731.25,4,medium,M,3,5641,1
A03CDF8716FD,South_Hub,Standard_Sea,6,4,1080.0,4,medium,F,9,1575,0
2BA40268AEE5,Central_Port,Standard_Sea,4,5,836.25,3,low,M,9,5649,1
453AFB3D310D,Central_Port,Standard_Sea,5,3,918.75,5,low,F,10,1112,0
47C5FBF51C63,West_Hub,Premium_Air,3,4,705.0,4,low,F,49,3067,1
2AE8A105B8D7,North_Hub,Ground_Freight,4,1,918.75,2,low,M,5,5324,1
A4E00D7E6AA8,Central_Port,Standard_Sea,2,3,510.0,3,low,F,19,1568,1
D44CE374513F,North_Hub,Standard_Sea,3,1,701.25,3,medium,M,2,5154,1
FD68FCF88C30,North_Hub,Ground_Freight,3,1,577.5,2,low,F,44,1994,1
A62699C16281,East_Hub,Standard_Sea,4,3,656.25,4,medium,F,4,5685,0
C68A66C5C914,Central_Port,Premium_Air,5,3,641.25,2,medium,F,1,5385,1
5B10CA07ACE1,East_Hub,Standard_Sea,5,2,922.5,5,medium,F,9,1876,0
32EB1A8DAFEB,Central_Port,Ground_Freight,2,4,528.75,3,medium,F,27,1628,1
B35D537A9944,West_Hub,Standard_Sea,4,2,978.75,2,medium,F,4,5926,1
5E9CF7612C5E,South_Hub,Standard_Sea,5,1,978.75,5,medium,M,3,1644,1
4C15F47AFE7F,North_Hub,Standard_Sea,4,2,686.25,3,medium,F,12,3646,1
BFA0EC8BDF29,Central_Port,Ground_Freight,2,4,896.25,5,low,F,59,2181,1
18D470E5E7B8,North_Hub,Standard_Sea,3,1,618.75,2,low,M,6,4445,0
F516CEC15DF8,Central_Port,Standard_Sea,4,5,532.5,2,medium,F,9,5425,1
70EEFE232775,South_Hub,Ground_Freight,5,1,408.75,2,high,M,23,1479,1
6B99C4E29972,North_Hub,Ground_Freight,4,3,858.75,3,low,M,5,5225,1
79672D8381E0,Central_Port,Premium_Air,4,3,502.5,3,low,F,21,1955,1
958AD6FB6E1D,West_Hub,Standard_Sea,3,5,573.75,4,low,F,10,5897,0
9467A0DE94B7,East_Hub,Standard_Sea,5,5,780.0,8,low,M,39,2905,1
FBB22A493178,East_Hub,Standard_Sea,4,2,873.75,2,low,M,7,5546,1
A69A7896A1CB,East_Hub,Standard_Sea,3,5,562.5,3,high,M,6,4565,0
6B404E387FBC,West_Hub,Standard_Sea,3,2,603.75,3,medium,M,2,4174,1
3D19E945ED5A,East_Hub,Standard_Sea,4,2,810.0,4,medium,M,3,4887,1
E9CF0653C1F1,Central_Port,Standard_Sea,2,3,566.25,4,low,F,3,1353,1
7104741A92E7,Central_Port,Standard_Sea,4,3,525.0,3,high,F,46,1072,1
5CA254B5DE56,Central_Port,Ground_Freight,5,1,930.0,2,low,F,6,5281,0
7EE3819BF62F,Central_Port,Standard_Sea,3,2,491.25,5,low,F,8,5084,0
B7375A47BF38,East_Hub,Ground_Freight,4,4,697.5,3,low,F,2,4430,0
6D05621AB7CB,East_Hub,Standard_Sea,4,3,697.5,2,medium,F,48,2805,1
2163909115C0,South_Hub,Standard_Sea,3,1,543.75,2,high,M,25,1851,1
A4F5499A6122,West_Hub,Standard_Sea,4,2,765.0,2,low,F,1,4533,0
FA37CBA3A692,Central_Port,Ground_Freight,6,2,521.25,6,medium,M,8,1691,1
67AA578ED1FD,North_Hub,Standard_Sea,3,4,453.75,3,low,F,63,1611,1
AE4DEF1ECAAE,Central_Port,Standard_Sea,4,2,746.25,3,low,M,64,2470,1
2F1223E9508A,West_Hub,Standard_Sea,3,4,963.75,2,high,M,15,3981,1
B7768FBB1847,South_Hub,Ground_Freight,3,1,420.0,5,medium,F,41,1249,1
C6A2B6495F55,East_Hub,Standard_Sea,4,4,611.25,6,medium,M,1,4584,0
227FF6C6A0E4,South_Hub,Ground_Freight,3,1,712.5,3,low,F,1,5065,1
61697E084834,East_Hub,Premium_Air,4,2,888.75,2,medium,F,6,2965,1
9DF82FF1547B,West_Hub,Standard_Sea,6,4,1125.0,4,low,F,8,1301,1
B9DAFEF03FC9,North_Hub,Standard_Sea,3,1,956.25,2,medium,M,42,3459,1
3054E4555B64,East_Hub,Premium_Air,3,3,915.0,4,medium,M,10,5181,0
7A95F2D6DF5F,North_Hub,Standard_Sea,4,2,1001.25,5,low,M,3,1933,1
48BF87F367EA,Central_Port,Ground_Freight,2,3,498.75,4,low,F,5,5989,1
FA66DF2F99CE,Central_Port,Standard_Sea,4,4,855.0,3,low,M,60,2715,1
3F3EA272FA41,Central_Port,Standard_Sea,4,2,667.5,8,medium,M,5,4120,1
A626F7BB500B,East_Hub,Ground_Freight,6,1,495.0,4,medium,M,5,5235,1
C4D7B8D4E320,Central_Port,Standard_Sea,3,5,607.5,3,medium,F,1,4432,0
F5CFCE137144,North_Hub,Standard_Sea,3,1,937.5,3,low,F,7,4760,0
7B3087F7C846,Central_Port,Standard_Sea,5,5,870.0,3,low,F,2,4545,1
9214F589646A,South_Hub,Standard_Sea,5,5,828.75,6,medium,M,6,1429,0
07BC9883C1FB,North_Hub,Standard_Sea,7,5,1068.75,4,low,M,6,1591,1
73AD3DFEF061,South_Hub,Standard_Sea,3,4,618.75,2,medium,M,1,5745,0
B3C3B62C4E97,Central_Port,Standard_Sea,4,5,506.25,3,medium,F,6,5266,1
B5866A9C2C79,West_Hub,Ground_Freight,4,2,948.75,5,low,F,3,4676,1
9BBF7A2C2940,South_Hub,Premium_Air,2,4,843.75,10,high,M,46,2690,1
B777F0D29A0B,Central_Port,Standard_Sea,4,4,993.75,3,low,M,10,4741,0
C49B60838C5C,West_Hub,Standard_Sea,3,5,742.5,2,medium,F,62,3015,1
956B130106FB,East_Hub,Standard_Sea,4,1,892.5,2,low,F,3,2241,1
326872988F8F,Central_Port,Standard_Sea,4,1,1005.0,4,medium,F,2,4543,0
DB5989A78DD3,Central_Port,Standard_Sea,4,2,626.25,3,low,M,21,1637,1
335A0D3403D5,North_Hub,Standard_Sea,5,2,543.75,3,medium,M,2,4836,0
108C995B953C,East_Hub,Standard_Sea,4,5,978.75,2,high,M,49,3045,1
C2077253A9B1,North_Hub,Premium_Air,4,2,701.25,2,low,F,6,3625,1
33B66AE561A7,South_Hub,Standard_Sea,3,2,847.5,3,medium,M,3,4940,1
15D84D60575E,South_Hub,Standard_Sea,4,3,532.5,4,low,M,29,1420,1
576C85C584F6,North_Hub,Standard_Sea,4,3,607.5,3,low,M,53,1194,1
672EC4DDA4A8,South_Hub,Standard_Sea,6,2,915.0,4,medium,F,1,1406,1
E9D079D2B478,West_Hub,Standard_Sea,4,4,656.25,2,medium,F,10,4927,0
EFE9CC76E5B7,Central_Port,Standard_Sea,6,5,997.5,4,low,F,6,1201,0
68BF6C87EBCD,East_Hub,Standard_Sea,5,2,630.0,4,low,M,10,5373,1
CB5518FE09B7,Central_Port,Standard_Sea,4,3,937.5,2,high,F,10,4885,1
E1299B1FE630,South_Hub,Ground_Freight,5,1,933.75,5,medium,F,1,1654,1
F8B4B02C09CF,North_Hub,Premium_Air,4,1,907.5,2,low,M,34,3966,1
176AD2FC7B7C,South_Hub,Standard_Sea,3,1,847.5,3,medium,F,8,5000,0
9E3185C10091,Central_Port,Ground_Freight,5,5,817.5,5,low,M,5,4303,1
8D5B9305D267,Central_Port,Standard_Sea,3,5,585.0,2,medium,F,8,5848,0
285506A8469E,Central_Port,Standard_Sea,4,5,506.25,3,low,F,3,4760,0
5C411304F88C,Central_Port,Standard_Sea,5,1,517.5,3,low,M,10,5612,1
E4FCB263B923,North_Hub,Ground_Freight,4,3,761.25,4,low,F,1,5274,0
2C29BD822988,South_Hub,Standard_Sea,5,2,896.25,2,medium,F,15,2471,1
6B05617279DF,South_Hub,Ground_Freight,5,3,600.0,3,high,M,25,1977,1
AB4BF58F13F8,East_Hub,Standard_Sea,3,1,787.5,3,medium,M,4,5683,0
3C4DCF6DFC89,East_Hub,Standard_Sea,3,5,562.5,4,medium,F,8,4433,0
C75DE23D89DF,West_Hub,Standard_Sea,6,3,1031.25,5,low,M,41,2491,1
A7C48DFEF404,West_Hub,Standard_Sea,4,1,720.0,4,high,M,10,4570,1
E888A676E192,North_Hub,Ground_Freight,2,5,596.25,3,low,F,49,1621,1
932988043175,South_Hub,Standard_Sea,7,4,1091.25,4,high,M,4,1248,1
FCB55BD7A875,East_Hub,Standard_Sea,2,3,487.5,4,medium,M,10,4363,0
01C129ED7519,Central_Port,Standard_Sea,3,4,382.5,3,medium,M,9,4111,0
5D85BE4CC5AF,Central_Port,Ground_Freight,3,3,686.25,3,low,F,45,2181,1
AB4E225C837A,Central_Port,Standard_Sea,3,2,656.25,2,medium,F,12,1817,1
62B6E02EBBD4,Central_Port,Premium_Air,4,3,678.75,3,low,F,5,5398,1
DA37E500C65A,East_Hub,Standard_Sea,4,3,986.25,3,medium,M,3,4677,0
93A83415C362,East_Hub,Standard_Sea,3,5,723.75,3,high,F,10,5991,1
459D056652A0,East_Hub,Premium_Air,3,2,900.0,8,low,F,9,4908,0
41A5BF614853,Central_Port,Standard_Sea,5,3,498.75,4,medium,F,29,1094,1
D86580A57F7B,East_Hub,Standard_Sea,2,4,483.75,3,low,F,48,1219,1
39E5B4830D4D,South_Hub,Premium_Air,3,3,592.5,3,low,M,1,5502,0
D3F209A2D278,Central_Port,Standard_Sea,6,1,1098.75,4,low,F,10,1534,1
3CA74779BDF0,East_Hub,Standard_Sea,3,5,585.0,8,medium,F,9,4733,1
294CD5558AED,North_Hub,Ground_Freight,3,2,656.25,2,low,M,9,4859,0
113860F7295C,West_Hub,Standard_Sea,2,5,708.75,2,low,M,9,5245,0
F4E799A8CE5E,Central_Port,Standard_Sea,5,1,877.5,3,low,F,4,5033,0
4CCB5EF0208E,East_Hub,Standard_Sea,2,2,562.5,2,medium,F,9,4917,1
499BC7DF9D88,North_Hub,Standard_Sea,3,4,937.5,6,medium,M,1,4543,1
7636F4F8AC1A,South_Hub,Standard_Sea,5,1,918.75,3,low,F,9,4694,0
AD34F18DEA2B,Central_Port,Standard_Sea,5,1,686.25,3,medium,F,8,4531,0
A2807AE6BCE0,North_Hub,Standard_Sea,3,3,982.5,7,high,F,9,5097,0
09DC1BB2B25A,North_Hub,Standard_Sea,3,4,742.5,2,medium,M,19,2373,1
ED053874CA19,North_Hub,Standard_Sea,4,4,525.0,4,medium,F,46,1442,1
9C95695B470E,North_Hub,Premium_Air,4,4,577.5,6,medium,F,10,4361,1
6234DAFAD0C2,Central_Port,Standard_Sea,4,4,558.75,3,medium,F,2,4241,1
02ABF8FA7D9C,East_Hub,Standard_Sea,2,4,716.25,3,low,F,58,2586,1
2F7F15D0BB83,West_Hub,Standard_Sea,5,2,675.0,3,medium,M,1,4655,1
2D1AB66DD090,North_Hub,Premium_Air,4,2,611.25,4,medium,F,5,5751,0
A823BD31CA41,East_Hub,Standard_Sea,4,2,716.25,2,low,M,11,3985,1
6E29D690A3E1,North_Hub,Standard_Sea,7,5,937.5,4,low,M,1,1690,1
3C7F572560E6,West_Hub,Standard_Sea,5,1,607.5,5,low,F,47,1727,1
5DE664EF205F,West_Hub,Ground_Freight,3,3,645.0,3,medium,F,42,1707,1
06715354C41A,West_Hub,Standard_Sea,4,4,956.25,6,low,F,2,1430,1
AA9972DEF72E,South_Hub,Standard_Sea,3,4,892.5,2,low,M,3,4723,0
7C72066C66A9,North_Hub,Ground_Freight,5,2,960.0,7,low,F,41,2758,1
C898B3C4675E,Central_Port,Standard_Sea,2,2,600.0,6,medium,F,9,4972,1
5BBA8F46CDED,South_Hub,Standard_Sea,3,3,390.0,5,low,F,5,4643,0
FC091D39524C,West_Hub,Standard_Sea,4,2,787.5,3,low,M,16,2046,1
D8639C216D66,West_Hub,Ground_Freight,6,4,915.0,4,medium,M,7,1795,0
6A27EECE1C16,West_Hub,Standard_Sea,3,4,791.25,3,low,M,56,3654,1
0287240CA63D,West_Hub,Standard_Sea,4,2,630.0,6,medium,F,9,4030,0
7C22D3CF6EBF,Central_Port,Premium_Air,3,3,618.75,3,high,M,35,1459,1
4926B6652DDA,West_Hub,Premium_Air,5,5,843.75,5,low,M,7,1168,0
956B610DEF69,South_Hub,Standard_Sea,5,2,986.25,5,medium,F,10,1059,0
66C2D265640D,Central_Port,Standard_Sea,5,1,772.5,5,medium,M,2,5766,0
B2493A630659,North_Hub,Premium_Air,5,3,746.25,4,low,F,24,3473,1
B3B130B344C2,West_Hub,Standard_Sea,2,5,438.75,3,high,F,2,4268,1
79F0A467D1BE,West_Hub,Ground_Freight,4,5,637.5,3,medium,M,3,4695,1
675B544C61AD,South_Hub,Standard_Sea,3,4,1008.75,2,medium,M,2,4177,0
66F27DC2A523,West_Hub,Standard_Sea,4,2,978.75,5,low,F,8,1235,1
3C93DC29BE76,West_Hub,Standard_Sea,3,1,892.5,2,medium,M,5,4355,1
88AE1C300A05,East_Hub,Standard_Sea,4,1,701.25,3,medium,M,8,5872,0
672EB365C903,East_Hub,Standard_Sea,4,1,525.0,2,low,M,60,1950,1
AAD06835B82A,East_Hub,Premium_Air,6,3,1031.25,6,low,M,4,4875,0
24DDFBBB780C,Central_Port,Premium_Air,4,3,930.0,2,medium,F,2,4700,0
D4A66133CA14,North_Hub,Ground_Freight,4,2,525.0,3,medium,F,49,1820,1
9FB63C4D328D,North_Hub,Premium_Air,4,2,967.5,5,low,F,8,1878,0
6557739A6728,Central_Port,Standard_Sea,3,4,780.0,2,low,F,37,2537,1
90C246A812E6,Central_Port,Standard_Sea,6,5,1042.5,4,low,M,2,1167,1
E8743787BBEF,Central_Port,Ground_Freight,4,3,697.5,3,low,M,7,5156,1
DD79B9E0625E,Central_Port,Standard_Sea,6,2,513.75,10,low,F,4,4490,0
1EDBF99CEB74,South_Hub,Premium_Air,6,3,577.5,2,high,M,7,4732,0
6BA9CB6EF619,East_Hub,Premium_Air,4,4,783.75,3,medium,M,7,4717,1
84EF8870FAF5,Central_Port,Standard_Sea,4,3,881.25,3,medium,F,4,5748,1
CCC6465CD2BA,East_Hub,Premium_Air,2,5,757.5,3,low,M,50,2587,1
A1E8154BD1A4,West_Hub,Ground_Freight,6,5,795.0,2,medium,M,38,2359,1
6195DF46A1EE,North_Hub,Ground_Freight,2,3,472.5,4,high,F,3,1364,1
DD2C71582793,South_Hub,Premium_Air,3,4,690.0,4,medium,M,2,4052,0
9D9F3C4EA93D,South_Hub,Standard_Sea,4,1,363.75,2,high,M,15,1836,1
B575E08871DF,East_Hub,Standard_Sea,3,2,678.75,3,low,M,4,5966,1
B60300641C36,North_Hub,Standard_Sea,4,5,630.0,3,low,F,4,1363,1
670A7F467E5E,South_Hub,Premium_Air,4,3,558.75,3,medium,M,17,1990,1
4B6AD8B86675,West_Hub,Standard_Sea,5,4,843.75,5,low,M,7,1476,0
D4EE9F58E586,South_Hub,Premium_Air,5,4,558.75,3,low,M,51,1645,1
8B0E195F5D3F,Central_Port,Premium_Air,4,4,960.0,5,low,M,9,1622,1
E5EE439AB912,West_Hub,Standard_Sea,3,2,825.0,3,medium,M,8,4148,0
D4CD013F21BB,West_Hub,Standard_Sea,3,4,682.5,3,medium,F,2,5281,1
B6B1B469EA43,North_Hub,Standard_Sea,4,3,641.25,4,low,F,55,1539,1
08B3CF80A825,South_Hub,Ground_Freight,4,1,641.25,3,medium,M,10,5971,0
000C15D0EA82,South_Hub,Standard_Sea,5,5,690.0,3,medium,M,7,4742,0
F1690B016B2C,East_Hub,Premium_Air,3,4,675.0,7,high,M,4,4408,0
26ADAD3A50F1,South_Hub,Standard_Sea,4,1,540.0,4,medium,M,6,5197,1
5542F9C152F5,North_Hub,Standard_Sea,4,3,1076.25,5,medium,M,6,4376,1
71E38AC3F3C5,North_Hub,Ground_Freight,4,5,611.25,3,medium,F,2,4887,0
AABE8732AABA,North_Hub,Standard_Sea,2,3,483.75,3,low,M,50,1111,1
462C39F8E9BB,Central_Port,Standard_Sea,3,5,615.0,3,medium,F,43,1423,1
83E35ECB553A,East_Hub,Standard_Sea,3,4,705.0,5,low,F,3,4835,1
3457320A2B11,Central_Port,Standard_Sea,3,3,562.5,2,medium,M,9,4100,0
D84136ED3081,North_Hub,Standard_Sea,4,5,382.5,5,low,F,3,5767,0
0A0ABD5382AD,East_Hub,Ground_Freight,4,4,723.75,2,low,F,6,4855,1
03B1A0D34130,South_Hub,Standard_Sea,4,4,768.75,4,medium,F,2,4690,1
1F87635AFF05,South_Hub,Premium_Air,4,2,528.75,3,medium,M,61,1875,1
76E861EDDEBB,Central_Port,Standard_Sea,4,1,870.0,5,medium,M,8,1943,0
0927A0C81213,Central_Port,Standard_Sea,5,3,555.0,3,medium,F,48,1099,1
CD0666CDD7CE,East_Hub,Standard_Sea,4,4,911.25,3,low,F,36,2111,1
8C0B66D905F1,South_Hub,Standard_Sea,4,1,840.0,3,medium,F,36,3499,1
8766A70E7C7D,North_Hub,Ground_Freight,5,2,1008.75,6,medium,F,5,1097,0
AECEF364029F,Central_Port,Premium_Air,3,5,900.0,6,low,M,21,3559,1
802B906A1859,South_Hub,Standard_Sea,2,5,600.0,3,medium,F,31,7401,1
7C3AFE3A3E15,East_Hub,Ground_Freight,4,3,720.0,3,low,F,10,4068,0
634387A8562C,Central_Port,Standard_Sea,6,3,1068.75,4,medium,F,1,1606,0
3309E3883EA9,West_Hub,Standard_Sea,3,2,873.75,3,medium,M,7,5838,0
184DEE9FFAF4,East_Hub,Standard_Sea,3,1,648.75,3,low,F,3,4453,1
91B300BFD411,South_Hub,Ground_Freight,3,1,885.0,4,medium,F,10,1551,0
A79A343AEC58,West_Hub,Standard_Sea,4,5,645.0,2,medium,M,7,4559,0
953ABE48DFDF,Central_Port,Standard_Sea,3,1,911.25,3,medium,F,2,5827,1
C4FE6B6DBE94,Central_Port,Standard_Sea,5,1,708.75,2,medium,M,10,5248,0
96DA2F8885BA,East_Hub,Ground_Freight,4,4,603.75,3,high,F,59,1165,1
E8C63C8326E9,East_Hub,Standard_Sea,6,2,978.75,4,medium,M,8,1891,0
7DF0C14CB0D4,West_Hub,Premium_Air,5,5,870.0,6,low,M,2,1550,1
388C16AD2D39,South_Hub,Ground_Freight,4,4,817.5,2,medium,F,3,5692,1
D1E65960BC1D,South_Hub,Premium_Air,5,1,877.5,5,medium,M,2,1030,1
EA4284B8FB98,North_Hub,Ground_Freight,3,1,870.0,2,medium,M,10,4719,0
27EEE8B40FB9,East_Hub,Standard_Sea,4,3,858.75,2,low,M,6,4226,1
1134C0A7D44F,South_Hub,Standard_Sea,4,1,423.75,3,low,F,60,1200,1
2F4E01068CE5,East_Hub,Ground_Freight,6,5,1068.75,4,medium,F,5,1631,1
1346EB73396D,Central_Port,Standard_Sea,4,3,633.75,6,medium,F,2,5607,0
67B8516149C1,East_Hub,Standard_Sea,3,1,892.5,2,low,M,9,5158,0
6604CE9C6B65,West_Hub,Standard_Sea,3,4,757.5,2,medium,F,6,5030,0
6DB3A80D1145,North_Hub,Standard_Sea,3,5,945.0,3,low,M,18,3701,1
1224BF20E700,North_Hub,Standard_Sea,5,4,1008.75,5,low,F,4,1537,1
CB54DC2B78EF,North_Hub,Standard_Sea,4,1,588.75,2,medium,M,3,5801,0
93FF62E8ED57,East_Hub,Standard_Sea,3,3,1005.0,2,high,F,5,5195,0
D2E7C4F17A70,West_Hub,Standard_Sea,7,4,1068.75,4,medium,F,2,1017,1
D1F1775AC132,North_Hub,Premium_Air,3,1,543.75,2,low,M,28,1313,1
6C94E35CCC35,South_Hub,Standard_Sea,4,3,502.5,3,medium,M,13,1985,1
64A482194D7A,East_Hub,Ground_Freight,3,4,1008.75,2,medium,M,6,5951,0
B7D8243A7FFE,Central_Port,Premium_Air,4,5,532.5,10,high,F,5,4147,1
49BE3D65743D,North_Hub,Standard_Sea,4,5,997.5,3,medium,F,2,4867,0
939C9231D25E,West_Hub,Standard_Sea,4,2,911.25,5,medium,F,8,1922,0
27D719C754AA,West_Hub,Premium_Air,4,2,510.0,3,low,F,65,1962,1
F1536C4F2143,Central_Port,Standard_Sea,4,2,742.5,3,low,F,4,5863,0
DAAB3AA68185,South_Hub,Standard_Sea,3,3,697.5,3,medium,M,49,2356,1
26361F920409,East_Hub,Standard_Sea,5,3,517.5,3,low,F,5,5687,1
FD7D77DE225B,West_Hub,Ground_Freight,5,4,836.25,2,low,M,5,4424,1
7A48E12BDA81,Central_Port,Standard_Sea,5,5,990.0,3,high,F,3,5835,1
